표찰번호,설치개수,등수,소재지지번주소,리,지번,등주재질,위도,경도,관리기관전화번호,관리기관명,데이터기준일자
125-35,1,1,고촌읍,전호리,218-5,전용주(강관),37.59039307,126.7982635,031-980-2796,김포시 도로관리과,2021-02-20
125-36,1,1,고촌읍,전호리,217-5,전용주(강관),37.59064865,126.7985382,031-980-2796,김포시 도로관리과,2021-02-20
125-37,1,1,고촌읍,전호리,145-22,전용주(강관),37.5908699,126.7987976,031-980-2796,김포시 도로관리과,2021-02-20
125-4,1,1,고촌읍,전호리,449-12,전용주(강관),37.58652496,126.7929306,031-980-2796,김포시 도로관리과,2021-02-20
125-5,1,1,고촌읍,전호리,449-11,전용주(강관),37.58635712,126.7931137,031-980-2796,김포시 도로관리과,2021-02-20
125-6,1,1,고촌읍,전호리,449-11,전용주(강관),37.58625031,126.7933273,031-980-2796,김포시 도로관리과,2021-02-20
125-7,1,1,고촌읍,전호리,449-14,전용주(강관),37.58620071,126.793602,031-980-2796,김포시 도로관리과,2021-02-20
125-8,1,1,고촌읍,전호리,388-4,전용주(강관),37.58619308,126.7938385,031-980-2796,김포시 도로관리과,2021-02-20
125-9,1,1,고촌읍,전호리,424-3,전용주(강관),37.58623505,126.7941132,031-980-2796,김포시 도로관리과,2021-02-20
126-1,1,1,고촌읍,전호리,468-3,전용주(철주),37.58597183,126.7888336,031-980-2796,김포시 도로관리과,2021-02-20
126-10,1,1,고촌읍,전호리,450-3,전용주(철주),37.58654022,126.7913895,031-980-2796,김포시 도로관리과,2021-02-20
126-11,1,1,고촌읍,전호리,450-3,전용주(철주),37.58649826,126.7917252,031-980-2796,김포시 도로관리과,2021-02-20
126-12,1,1,고촌읍,전호리,450-16,전용주(철주),37.58641434,126.7919769,031-980-2796,김포시 도로관리과,2021-02-20
126-13,1,1,고촌읍,전호리,449-12,전용주(철주),37.58636856,126.7922592,031-980-2796,김포시 도로관리과,2021-02-20
126-14,1,1,고촌읍,전호리,449-12,전용주(철주),37.58629227,126.7925339,031-980-2796,김포시 도로관리과,2021-02-20
126-15,1,1,고촌읍,전호리,449-11,전용주(철주),37.58621216,126.7928314,031-980-2796,김포시 도로관리과,2021-02-20
126-16,1,1,고촌읍,전호리,449-14,전용주(철주),37.58614349,126.7931061,031-980-2796,김포시 도로관리과,2021-02-20
126-17,1,1,고촌읍,전호리,449-14,전용주(철주),37.58608246,126.7933655,031-980-2796,김포시 도로관리과,2021-02-20
126-18,1,1,고촌읍,전호리,449-13,전용주(철주),37.58603287,126.7936096,031-980-2796,김포시 도로관리과,2021-02-20
126-19,1,1,고촌읍,전호리,408-17,전용주(철주),37.58596802,126.7938614,031-980-2796,김포시 도로관리과,2021-02-20
126-2,1,1,고촌읍,전호리,468-3,전용주(철주),37.58606339,126.7891693,031-980-2796,김포시 도로관리과,2021-02-20
126-20,1,1,고촌읍,전호리,408-12,전용주(철주),37.58585739,126.794136,031-980-2796,김포시 도로관리과,2021-02-20
126-21,1,1,고촌읍,전호리,408-5,전용주(철주),37.5857811,126.7944336,031-980-2796,김포시 도로관리과,2021-02-20
126-22,1,1,고촌읍,전호리,388-4,전용주(철주),37.58567047,126.7947235,031-980-2796,김포시 도로관리과,2021-02-20
126-23,1,1,고촌읍,전호리,388-4,전용주(철주),37.58547592,126.7949982,031-980-2796,김포시 도로관리과,2021-02-20
126-24,1,1,고촌읍,전호리,384-5,전용주(철주),37.58535767,126.7952576,031-980-2796,김포시 도로관리과,2021-02-20
126-25,1,1,고촌읍,전호리,389-3,전용주(철주),37.58520508,126.7955017,031-980-2796,김포시 도로관리과,2021-02-20
126-26,1,1,고촌읍,전호리,424-3,전용주(철주),37.58692169,126.7927017,031-980-2796,김포시 도로관리과,2021-02-20
126-27,1,1,고촌읍,전호리,388-4,전용주(철주),37.58678818,126.7929459,031-980-2796,김포시 도로관리과,2021-02-20
126-28,1,1,고촌읍,전호리,388-4,전용주(철주),37.58662415,126.7932053,031-980-2796,김포시 도로관리과,2021-02-20
126-29,1,1,고촌읍,전호리,388-4,전용주(철주),37.58647156,126.7934341,031-980-2796,김포시 도로관리과,2021-02-20
126-3,1,1,고촌읍,전호리,468-14,전용주(철주),37.58620453,126.7894821,031-980-2796,김포시 도로관리과,2021-02-20
126-30,1,1,고촌읍,전호리,388-4,전용주(철주),37.58630753,126.7937088,031-980-2796,김포시 도로관리과,2021-02-20
126-31,1,1,고촌읍,전호리,388-4,전용주(철주),37.58613586,126.7939606,031-980-2796,김포시 도로관리과,2021-02-20
126-32,1,1,고촌읍,전호리,388-4,전용주(철주),37.58602142,126.7941284,031-980-2796,김포시 도로관리과,2021-02-20
126-33,1,1,고촌읍,전호리,388-4,전용주(철주),37.58590698,126.794342,031-980-2796,김포시 도로관리과,2021-02-20
126-34,1,1,고촌읍,전호리,451-6,전용주(철주),37.58667755,126.7909775,031-980-2796,김포시 도로관리과,2021-02-20
126-35,1,1,고촌읍,전호리,450-6,전용주(철주),37.58678818,126.7913208,031-980-2796,김포시 도로관리과,2021-02-20
126-36,1,1,고촌읍,전호리,450-6,전용주(철주),37.58691025,126.7917175,031-980-2796,김포시 도로관리과,2021-02-20
126-37,1,1,고촌읍,전호리,450-6,전용주(철주),37.58703232,126.7921295,031-980-2796,김포시 도로관리과,2021-02-20
126-38,1,1,고촌읍,전호리,392-4,전용주(철주),37.58714676,126.7925262,031-980-2796,김포시 도로관리과,2021-02-20
126-4,1,1,고촌읍,전호리,465-5,전용주(철주),37.58631516,126.7898026,031-980-2796,김포시 도로관리과,2021-02-20
126-40,1,1,고촌읍,전호리,424-1,전용주(철주),37.58734512,126.7932281,031-980-2796,김포시 도로관리과,2021-02-20
126-41,1,1,고촌읍,전호리,424-8,전용주(철주),37.58743668,126.7934952,031-980-2796,김포시 도로관리과,2021-02-20
126-5,1,1,고촌읍,전호리,451-6,전용주(철주),37.58640289,126.7900848,031-980-2796,김포시 도로관리과,2021-02-20
126-6,1,1,고촌읍,전호리,451-6,전용주(철주),37.58650208,126.7903748,031-980-2796,김포시 도로관리과,2021-02-20
126-7,1,1,고촌읍,전호리,451-6,전용주(철주),37.58652496,126.790741,031-980-2796,김포시 도로관리과,2021-02-20
126-9,1,1,고촌읍,전호리,451-10,전용주(철주),37.58655548,126.7910919,031-980-2796,김포시 도로관리과,2021-02-20
127-1,1,1,고촌읍,전호리,436-5,전용주(철주),37.58517075,126.79599,031-980-2796,김포시 도로관리과,2021-02-20
127-10,1,1,고촌읍,전호리,430-1,전용주(철주),37.58675766,126.7934189,031-980-2796,김포시 도로관리과,2021-02-20
127-11,1,1,고촌읍,전호리,424-2,전용주(철주),37.58689499,126.7932129,031-980-2796,김포시 도로관리과,2021-02-20
127-12,1,1,고촌읍,전호리,424-1,전용주(철주),37.58706284,126.7929611,031-980-2796,김포시 도로관리과,2021-02-20
127-13,1,1,고촌읍,전호리,424-1,전용주(철주),37.58717728,126.792778,031-980-2796,김포시 도로관리과,2021-02-20
127-14,1,1,고촌읍,전호리,392-4,전용주(철주),37.58735657,126.7924881,031-980-2796,김포시 도로관리과,2021-02-20
127-15,1,1,고촌읍,전호리,413-6,전용주(철주),37.58747864,126.7922592,031-980-2796,김포시 도로관리과,2021-02-20
127-16,1,1,고촌읍,전호리,422-1,전용주(철주),37.5876503,126.7920532,031-980-2796,김포시 도로관리과,2021-02-20
127-17,1,1,고촌읍,전호리,422-1,전용주(철주),37.58784485,126.791893,031-980-2796,김포시 도로관리과,2021-02-20
127-18,1,1,고촌읍,전호리,421-9,전용주(철주),37.58805847,126.7918091,031-980-2796,김포시 도로관리과,2021-02-20
127-19,1,1,고촌읍,전호리,421-9,전용주(철주),37.58828735,126.7919083,031-980-2796,김포시 도로관리과,2021-02-20
127-2,1,1,고촌읍,전호리,436-5,전용주(철주),37.58538055,126.7956772,031-980-2796,김포시 도로관리과,2021-02-20
127-20,1,1,고촌읍,전호리,421-2,전용주(철주),37.58843613,126.7920456,031-980-2796,김포시 도로관리과,2021-02-20
127-21,1,1,고촌읍,전호리,421-2,전용주(철주),37.58851624,126.7922211,031-980-2796,김포시 도로관리과,2021-02-20
127-22,1,1,고촌읍,전호리,360-5,전용주(철주),37.58857727,126.7924881,031-980-2796,김포시 도로관리과,2021-02-20
127-23,1,1,고촌읍,전호리,145-18,전용주(철주),37.58857727,126.792778,031-980-2796,김포시 도로관리과,2021-02-20
127-24,1,1,고촌읍,전호리,360-5,전용주(철주),37.58856201,126.7930832,031-980-2796,김포시 도로관리과,2021-02-20
127-25,1,1,고촌읍,전호리,358-8,전용주(철주),37.58848953,126.7934036,031-980-2796,김포시 도로관리과,2021-02-20
127-26,1,1,고촌읍,전호리,358-4,전용주(철주),37.58831787,126.7935944,031-980-2796,김포시 도로관리과,2021-02-20
127-27,1,1,고촌읍,전호리,357-2,전용주(철주),37.5880928,126.7936783,031-980-2796,김포시 도로관리과,2021-02-20
127-28,1,1,고촌읍,전호리,357-2,전용주(철주),37.58785248,126.793602,031-980-2796,김포시 도로관리과,2021-02-20
127-29,1,1,고촌읍,전호리,423-9,전용주(철주),37.58764648,126.793396,031-980-2796,김포시 도로관리과,2021-02-20
127-3,1,1,고촌읍,전호리,436-3,전용주(철주),37.5855484,126.7954178,031-980-2796,김포시 도로관리과,2021-02-20
127-30,1,1,고촌읍,전호리,430-8,전용주(철주),37.58744431,126.7937469,031-980-2796,김포시 도로관리과,2021-02-20
127-31,1,1,고촌읍,전호리,356-7,전용주(철주),37.58744812,126.794075,031-980-2796,김포시 도로관리과,2021-02-20
127-32,1,1,고촌읍,전호리,356-7,전용주(철주),37.58738327,126.7943344,031-980-2796,김포시 도로관리과,2021-02-20
127-33,1,1,고촌읍,전호리,328-5,전용주(철주),37.58721542,126.794487,031-980-2796,김포시 도로관리과,2021-02-20
127-34,1,1,고촌읍,전호리,432-8,전용주(철주),37.58695984,126.7945251,031-980-2796,김포시 도로관리과,2021-02-20
127-35,1,1,고촌읍,전호리,432-8,전용주(철주),37.58678055,126.7943954,031-980-2796,김포시 도로관리과,2021-02-20
127-36,1,1,고촌읍,전호리,432-8,전용주(철주),37.58666992,126.7942123,031-980-2796,김포시 도로관리과,2021-02-20
127-37,1,1,고촌읍,전호리,432-8,전용주(철주),37.58662796,126.7939529,031-980-2796,김포시 도로관리과,2021-02-20
127-4,1,1,고촌읍,전호리,434-3,전용주(철주),37.58573151,126.7951126,031-980-2796,김포시 도로관리과,2021-02-20
127-5,1,1,고촌읍,전호리,430-3,전용주(철주),37.58597565,126.794693,031-980-2796,김포시 도로관리과,2021-02-20
127-6,1,1,고촌읍,전호리,430-3,전용주(철주),37.58618164,126.7943649,031-980-2796,김포시 도로관리과,2021-02-20
127-7,1,1,고촌읍,전호리,430-3,전용주(철주),37.58634949,126.7941055,031-980-2796,김포시 도로관리과,2021-02-20
127-8,1,1,고촌읍,전호리,430-3,전용주(철주),37.58652115,126.7938232,031-980-2796,김포시 도로관리과,2021-02-20
127-9,1,1,고촌읍,전호리,430-2,전용주(철주),37.58666992,126.7936249,031-980-2796,김포시 도로관리과,2021-02-20
128-1,1,1,고촌읍,전호리,410-3,전용주(철주),37.58849716,126.7900085,031-980-2796,김포시 도로관리과,2021-02-20
128-10,1,1,고촌읍,전호리,496-5,전용주(철주),37.5866127,126.7899323,031-980-2796,김포시 도로관리과,2021-02-20
128-11,1,1,고촌읍,전호리,455-2,전용주(철주),37.58649063,126.7896652,031-980-2796,김포시 도로관리과,2021-02-20
128-12,1,1,고촌읍,전호리,455-2,전용주(철주),37.58637238,126.7892914,031-980-2796,김포시 도로관리과,2021-02-20
128-13,1,1,고촌읍,전호리,456-14,전용주(철주),37.5872879,126.792366,031-980-2796,김포시 도로관리과,2021-02-20
128-14,1,1,고촌읍,전호리,456-2,전용주(철주),37.58718491,126.7920761,031-980-2796,김포시 도로관리과,2021-02-20
128-15,1,1,고촌읍,전호리,456-12,전용주(강관),37.5871048,126.791748,031-980-2796,김포시 도로관리과,2021-02-20
128-16,1,1,고촌읍,전호리,456-12,전용주(강관),37.58702087,126.7914352,031-980-2796,김포시 도로관리과,2021-02-20
128-17,1,1,고촌읍,전호리,457-5,전용주(강관),37.58693314,126.7911606,031-980-2796,김포시 도로관리과,2021-02-20
128-18,1,1,고촌읍,전호리,450-6,전용주(철주),37.58682632,126.790863,031-980-2796,김포시 도로관리과,2021-02-20
128-19,1,1,고촌읍,전호리,411-11,전용주(철주),37.58824539,126.7906189,031-980-2796,김포시 도로관리과,2021-02-20
128-2,1,1,고촌읍,전호리,481-9,전용주(강관),37.58818436,126.7903595,031-980-2796,김포시 도로관리과,2021-02-20
128-20,1,1,고촌읍,전호리,456-2,전용주(강관),37.58810043,126.7908325,031-980-2796,김포시 도로관리과,2021-02-20
128-21,1,1,고촌읍,전호리,456-2,전용주(강관),37.58794785,126.7910538,031-980-2796,김포시 도로관리과,2021-02-20
128-22,1,1,고촌읍,전호리,456-2,전용주(강관),37.58781815,126.7912521,031-980-2796,김포시 도로관리과,2021-02-20
128-23,1,1,고촌읍,전호리,456-2,전용주(강관),37.58768082,126.7914581,031-980-2796,김포시 도로관리과,2021-02-20
128-24,1,1,고촌읍,전호리,456-2,전용주(강관),37.58758163,126.7916641,031-980-2796,김포시 도로관리과,2021-02-20
128-25,1,1,고촌읍,전호리,456-2,전용주(강관),37.58742523,126.7918777,031-980-2796,김포시 도로관리과,2021-02-20
128-26,1,1,고촌읍,전호리,456-2,전용주(철주),37.58728409,126.7921371,031-980-2796,김포시 도로관리과,2021-02-20
128-3,1,1,고촌읍,전호리,481-9,전용주(강관),37.58795547,126.790535,031-980-2796,김포시 도로관리과,2021-02-20
128-4,1,1,고촌읍,전호리,478-8,전용주(강관),37.58769608,126.7906418,031-980-2796,김포시 도로관리과,2021-02-20
128-5,1,1,고촌읍,전호리,478-9,전용주(철주),37.5874176,126.7906799,031-980-2796,김포시 도로관리과,2021-02-20
128-6,1,1,고촌읍,전호리,478-9,전용주(강관),37.58722305,126.7906342,031-980-2796,김포시 도로관리과,2021-02-20
128-7,1,1,고촌읍,전호리,489-8,전용주(강관),37.5870285,126.7905502,031-980-2796,김포시 도로관리과,2021-02-20
128-8,1,1,고촌읍,전호리,496-9,전용주(강관),37.58686829,126.7903976,031-980-2796,김포시 도로관리과,2021-02-20
128-9,1,1,고촌읍,전호리,496-7,전용주(철주),37.58672714,126.7901535,031-980-2796,김포시 도로관리과,2021-02-20
129-1,1,1,고촌읍,전호리,438-5,전용주(철주),37.59100723,126.7859573,031-980-2796,김포시 도로관리과,2021-02-20
129-10,1,1,고촌읍,전호리,428-2,전용주(철주),37.58945465,126.7886429,031-980-2796,김포시 도로관리과,2021-02-20
129-11,1,1,고촌읍,전호리,428-2,전용주(철주),37.58932114,126.7888489,031-980-2796,김포시 도로관리과,2021-02-20
129-12,1,1,고촌읍,전호리,428-2,전용주(철주),37.58916092,126.7891388,031-980-2796,김포시 도로관리과,2021-02-20
129-13,1,1,고촌읍,전호리,428-2,전용주(철주),37.58898544,126.7894516,031-980-2796,김포시 도로관리과,2021-02-20
129-14,1,1,고촌읍,전호리,413-8,전용주(철주),37.58918762,126.7895966,031-980-2796,김포시 도로관리과,2021-02-20
129-15,1,1,고촌읍,전호리,413-7,전용주(강관),37.58935165,126.7893066,031-980-2796,김포시 도로관리과,2021-02-20
129-16,1,1,고촌읍,전호리,412-8,전용주(강관),37.58950043,126.7890701,031-980-2796,김포시 도로관리과,2021-02-20
129-17,1,1,고촌읍,전호리,405-10,전용주(강관),37.58967209,126.7887955,031-980-2796,김포시 도로관리과,2021-02-20
129-18,1,1,고촌읍,전호리,405-9,전용주(강관),37.58984756,126.7885437,031-980-2796,김포시 도로관리과,2021-02-20
129-19,1,1,고촌읍,전호리,404-8,전용주(강관),37.59000397,126.7882614,031-980-2796,김포시 도로관리과,2021-02-20
129-2,1,1,고촌읍,전호리,428-2,전용주(철주),37.59083939,126.7863007,031-980-2796,김포시 도로관리과,2021-02-20
129-20,1,1,고촌읍,전호리,404-7,전용주(강관),37.59014511,126.7880096,031-980-2796,김포시 도로관리과,2021-02-20
129-21,1,1,고촌읍,전호리,400-8,전용주(강관),37.59030533,126.7878113,031-980-2796,김포시 도로관리과,2021-02-20
129-22,1,1,고촌읍,전호리,400-7,전용주(강관),37.59045792,126.7875443,031-980-2796,김포시 도로관리과,2021-02-20
129-23,1,1,고촌읍,전호리,398-10,전용주(강관),37.59065247,126.7871704,031-980-2796,김포시 도로관리과,2021-02-20
129-24,1,1,고촌읍,전호리,398-7,전용주(강관),37.59085083,126.7868042,031-980-2796,김포시 도로관리과,2021-02-20
129-25,1,1,고촌읍,전호리,397-12,전용주(강관),37.5910759,126.7864609,031-980-2796,김포시 도로관리과,2021-02-20
129-26,1,1,고촌읍,전호리,397-7,전용주(강관),37.59122467,126.7861176,031-980-2796,김포시 도로관리과,2021-02-20
129-3,1,1,고촌읍,전호리,444-2,전용주(철주),37.59061813,126.7866669,031-980-2796,김포시 도로관리과,2021-02-20
129-4,1,1,고촌읍,전호리,444-2,전용주(철주),37.59042358,126.7869873,031-980-2796,김포시 도로관리과,2021-02-20
129-5,1,1,고촌읍,전호리,444-2,전용주(철주),37.59022903,126.7872925,031-980-2796,김포시 도로관리과,2021-02-20
129-6,1,1,고촌읍,전호리,428-2,전용주(철주),37.59006882,126.7876053,031-980-2796,김포시 도로관리과,2021-02-20
129-7,1,1,고촌읍,전호리,447-2,전용주(철주),37.58990097,126.7878571,031-980-2796,김포시 도로관리과,2021-02-20
129-8,1,1,고촌읍,전호리,447-2,전용주(철주),37.58976364,126.7880859,031-980-2796,김포시 도로관리과,2021-02-20
