시도명,시군구명,시설명,구분,연락처,소재지지번주소
강원도,강릉시,HILL'S5(힐스파이브)강릉,숙박업,033-660-5000,강원도 강릉시 연곡면 삼산리 95번지  외 17필지(소금강) 
강원도,강릉시,신영초등학교,학교,033-660-6000,강원도 강릉시 주문진읍 향호리 1187-7
강원도,강릉시,운양초등학교,학교,033-660-6605,강원도 강릉시 사천면 판교리 254  
강원도,강릉시,한국가스공사강원본부(죽헌동),기타,033-660-6703,강원도 강릉시 죽헌동 362-1 외 10필지
강원도,강릉시,주영초등학교,학교,033-660-7311,강원도 강릉시 주문진읍 주문리 461     
강원도,강릉시,강원도립대학교 기숙사식당,기타,033-660-8000,강원도 강릉시 주문진읍 교항리 8-2    
강원도,강릉시,강원도환동해본부,기타,033-660-8316,강원도 강릉시 주문진읍 교항리 118-1 외2필지
강원도,강릉시,국립수산진흥원 동해수산연구소,기타,033-660-8501,강원도 강릉시 연곡면 동덕리 30-6 외9필지
강원도,강릉시,하슬라중학교,학교,033-660-8800,강원도 강릉시 포남동 1086
강원도,강릉시,프린스모텔,숙박업,033-661-0100,강원도 강릉시 주문진읍 교항리 172-8  
강원도,강릉시,주문진호텔-㈜화평,숙박업,033-661-0123,강원도 강릉시 주문진읍 주문리 366-1  
강원도,강릉시,발리모텔(주문진),숙박업,033-661-0885,강원도 강릉시 주문진읍 주문리 270-13  외 1필지 
강원도,강릉시,신리모텔,숙박업,033-661-1285,강원도 강릉시 주문진읍 교항리 119-21 
강원도,강릉시,대원농산-주문진농공단지,기타,033-661-1445,강원도 강릉시 주문진읍 교항리 1207-10
강원도,강릉시,강원장여관,숙박업,033-661-1627,강원도 강릉시 주문진읍 주문리 312-86
강원도,강릉시,강릉정보고등학교,기타,033-661-2042,강원도 강릉시 주문진읍 교항리 48-123
강원도,강릉시,강릉정보고등학교,학교,033-661-2042,강원도 강릉시 주문진읍 교항리 48-123
강원도,강릉시,주영초등학교,기타,033-661-2311,강원도 강릉시 주문진읍 주문리 461    
강원도,강릉시,주문진초등학교,기타,033-661-2431,강원도 강릉시 주문진읍 교항리 161    
강원도,강릉시,주문진초등학교,학교,033-661-2433,강원도 강릉시 주문진읍 교항리 161    
강원도,강릉시,바다장모텔,숙박업,033-661-2819,강원도 강릉시 주문진읍 교항리 119-18 
강원도,강릉시,산림조합중앙회 임업기계훈련원,기타,033-661-2925,강원도 강릉시 연곡면 송림리 158-11
강원도,강릉시,산림조합중앙회 임업기계훈련원,기타,033-661-2925,강원도 강릉시 연곡면 송림리 158-11
강원도,강릉시,산림조합중앙회 임업기계훈련원,기타,033-661-2925,강원도 강릉시 연곡면 송림리 206 외19필지
강원도,강릉시,맘모스모텔(목욕탕),숙박업,033-661-3100,강원도 강릉시 주문진읍 교항리 184-42 
강원도,강릉시,조흥장여관,숙박업,033-661-3233,강원도 강릉시 주문진읍 교항리 107    
강원도,강릉시,e모텔(이모텔),숙박업,033-661-3277,강원도 강릉시 주문진읍 주문리 266-1  
강원도,강릉시,명지어린이집,보육시설,033-661-3535,강원도 강릉시 주문진읍 주문리 430    
강원도,강릉시,삼영수산-주문진농공단지,기타,033-661-3641,강원도 강릉시 주문진읍 교항리 1207-20
강원도,강릉시,주문진고등학교,기타,033-661-4612,강원도 강릉시 주문진읍 교항리 48-194
강원도,강릉시,주문진고등학교 기숙사-신리성장학사,기타,033-661-4612,강원도 강릉시 주문진읍 교항리 68-20
강원도,강릉시,주문진고등학교,학교,033-661-4612,강원도 강릉시 주문진읍 교항리 48-194
강원도,강릉시,㈜강릉심해두부,기타,033-661-5000,강원도 강릉시 주문진읍 교항리 1207-2
강원도,강릉시,소금강온천,기타,033-661-5004,강원도 강릉시 연곡면 송림리 804-14
강원도,강릉시,오대산성모요양원,기타,033-661-5030,강원도 강릉시 연곡면 삼산리 1092  
강원도,강릉시,우신그린피아아파트,공동주택,033-661-5255,강원도 강릉시 주문진읍 교항리 1166-1
강원도,강릉시,주문진초등학교삼덕분교장,학교,033-661-5291,강원도 강릉시 주문진읍 장덕리 551     
강원도,강릉시,연곡삼우그린아파트,공동주택,033-661-6227,강원도 강릉시 연곡면 영진리 305-2
강원도,강릉시,신왕초등학교,학교,033-661-6340,강원도 강릉시 연곡면 삼산리 1280  
강원도,강릉시,금한산업-주문진농공단지,기타,033-661-6616,강원도 강릉시 주문진읍 교항리 1207-21
강원도,강릉시,주문진수산시장상인회,기타,033-661-7302,강원도 강릉시 주문진읍 주문리 312-91
강원도,강릉시,주문진리조트(산과바다),숙박업,033-661-7400,강원도 강릉시 주문진읍 향호리 산35-3
강원도,강릉시,주문진리조트(영빈관),식품접객업,033-661-7400,강원도 강릉시 주문진읍 향호리 산35-3
강원도,강릉시,주문진교항2주공,공동주택,033-661-7557,강원도 강릉시 주문진읍 교항리 1256   
강원도,강릉시,롯데하이마트㈜강릉DC(강릉물류센타),기타,033-661-7908,강원도 강릉시 연곡면 동덕리 265-1
강원도,강릉시,주문진중학교,기타,033-661-8012,강원도 강릉시 주문진읍 교항리 48-119
강원도,강릉시,주문진중학교,학교,033-661-8012,강원도 강릉시 주문진읍 교항리 48-119
강원도,강릉시,위너스모텔,숙박업,033-661-8034,강원도 강릉시 주문진읍 교항리 172-36
강원도,강릉시,이지호텔,숙박업,033-661-8085,강원도 강릉시 주문진읍 교항리 184-98
강원도,강릉시,해피모텔,숙박업,033-661-8896,강원도 강릉시 주문진읍 교항리 172-14
강원도,강릉시,연곡부영2차아파트,공동주택,033-661-9027,강원도 강릉시 연곡면 영진리 11
강원도,강릉시,연곡부영3차아파트,공동주택,033-661-9037,강원도 강릉시 연곡면 영진리 380  
강원도,강릉시,바리스타(한국해양레저관광개발),식품접객업,033-661-9393,강원도 강릉시 주문진읍 교항리 184-92
강원도,강릉시,주문진건어물시장,기타,033-661-9599,강원도 강릉시 주문진읍 주문리 312-56 일원
강원도,강릉시,해담식품-주문진농공단지,기타,033-662-0288,강원도 강릉시 주문진읍 교항리 1207-17
강원도,강릉시,방파제좌판회센타,식품접객업,033-662-0666,강원도 강릉시 주문진읍 주문리 265-1 
강원도,강릉시,강릉시청소년해양수련원,기타,033-662-0911,강원도 강릉시 주문진읍 향호리 78-47 외2필지 
강원도,강릉시,강릉시청소년해양수련원,기타,033-662-0911,강원도 강릉시 주문진읍 향호리 산56   
강원도,강릉시,강릉시청소년해양수련원,기타,033-662-0911,강원도 강릉시 주문진읍 향호리 78-47 외2필지 
강원도,강릉시,오션스파,기타,033-662-1021,강원도 강릉시 연곡면 영진리 359-1 외1필지
강원도,강릉시,신한성식품-주문진농공단지,기타,033-662-1123,강원도 강릉시 주문진읍 교항리 1207-4
강원도,강릉시,㈜케이씨씨강릉물류센타,기타,033-662-1705,강원도 강릉시 연곡면 방내리 9    
강원도,강릉시,바빈스커피,식품접객업,033-662-1991,강원도 강릉시 연곡면 영진리 72-8 
강원도,강릉시,영빈장여관(주문진),숙박업,033-662-2209,강원도 강릉시 주문진읍 교항리 184-27
강원도,강릉시,강원양돈축산업협동주문진점,기타,033-662-2212,강원도 강릉시 주문진읍 교항리 184-31
강원도,강릉시,영광어린이집,보육시설,033-662-3157,강원도 강릉시 주문진읍 교항리 483-3  
강원도,강릉시,연곡초등학교,기타,033-662-5006,강원도 강릉시 연곡면 동덕리 959   
강원도,강릉시,현대장의나라(현대장의사),운송업,033-662-5024,강원도 강릉시 포남동 1005-261
강원도,강릉시,새롬유치원,보육시설,033-662-5266,강원도 강릉시 주문진읍 교항리 300-3 
강원도,강릉시,연곡초등학교,학교,033-662-6057,강원도 강릉시 연곡면 동덕리 959   
강원도,강릉시,교항어린이집,보육시설,033-662-6580,강원도 강릉시 주문진읍 교항리 377-3 
강원도,강릉시,코리아호텔(코리아장),숙박업,033-662-6756,강원도 강릉시 주문진읍 교항리 121-12 
강원도,강릉시,㈜동아에프앤씨,기타,033-662-6893,강원도 강릉시 주문진읍 교항리 900-1
강원도,강릉시,영광어린이집,기타,033-662-7540,강원도 강릉시 주문진읍 교항리 483-3  
강원도,강릉시,샬롬어린이집,보육시설,033-662-7582,강원도 강릉시 주문진읍 교항리 1153-1
강원도,강릉시,국군강릉병원,기타,033-662-7802,강원도 강릉시 주문진읍 교항리 산326번지
강원도,강릉시,북강릉농업협동조합(주문진),기타,033-662-7850,강원도 강릉시 주문진읍 교항리 178-9 
강원도,강릉시,주문진종합시장,기타,033-662-7947,강원도 강릉시 주문진읍 주문리 312-52
강원도,강릉시,자연어린이집,보육시설,033-662-8704,강원도 강릉시 주문진읍 교항리 1175-22
강원도,강릉시,호텔진,숙박업,033-662-8778,강원도 강릉시 주문진읍 교항리 192-15
강원도,강릉시,동해휘닉스모텔,숙박업,033-662-9898,강원도 강릉시 연곡면 동덕리 439-7 
강원도,강릉시,강릉오성학교,학교,033-820-5004,강원도 강릉시 송정동 306-6
강원도,강릉시,라카이샌드파인리조트,숙박업,033-820-7304,강원도 강릉시 안현동 89-87   
강원도,강릉시,메이플비치호텔,숙박업,"033-823-2000, 2311",강원도 강릉시 강동면 하시동리 202
강원도,강릉시,클럽하우스(원익엘앤디㈜),식품접객업,033-823-2345,강원도 강릉시 강동면 하시동리 101  
강원도,강릉시,㈜아워홈버드나무양조장,식품접객업,033-920-9380,강원도 강릉시 홍제동 93-8
강원도,강릉시,강릉녹색도시체험센터 컨벤션센터,기타,033-923-0201,강원도 강릉시 초당동 532-2
강원도,강릉시,한국지질자원연구원,기타,042-868-3764,강원도 강릉시 옥계면 금진리 347-50
강원도,강릉시,사천농업협동조합,기타,0502-275-2845,강원도 강릉시 사천면 덕실리 750  
강원도,강릉시,우석어린이집,보육시설,070-7737-5035,강원도 강릉시 지변동 693
강원도,강릉시,CJE헬로비전영동방송,기타,070-8120-1000,강원도 강릉시 포남동 1289
강원도,강릉시,노송장의사,운송업,070-8761-3453,강원도 강릉시 노암동 231-11
강원도,강릉시,드롭탑강릉항점,식품접객업,070-8816-6543,강원도 강릉시 견소동 286-11
강원도,강릉시,한국남동발전(주)영동화력발전,기타,070-8898-4000,강원도 강릉시 강동면 안인리 200
강원도,강릉시,한국통신KT 강릉사옥,기타,1588-0010,강원도 강릉시 포남동 1294
강원도,강릉시,한국통신KT 서강릉사옥,기타,1588-0010,강원도 강릉시 용강동 60-1
강원도,고성군,동광산업과학고등학교,학교,033-630-3024,강원도 고성군 토성면 백촌리 187
강원도,고성군,파인식당,식품접객업소,033-630-6300,강원도 고성군 토성면 인흥리 506-6
강원도,고성군,아이리스,식품접객업소,033-630-6300,강원도 고성군 토성면 인흥리 506-6
강원도,고성군,클럽하우스(파인리즈),식품접객업소,033-630-6440,강원도 고성군 토성면 인흥리 506-6
강원도,고성군,파인리즈빌라 휴양콘도미니엄,숙박업소,033-630-6700,강원도 고성군 토성면 인흥리 506-6
강원도,고성군,뮤직&바,식품접객업소,033-630-6791,강원도 고성군 토성면 인흥리 506-6
강원도,고성군,네츄럴모텔,숙박업소,033-631-0020,강원도 고성군 죽왕면 공현진리 143-20
강원도,고성군,백두산바다텔,숙박업소,033-631-0303,강원도 고성군 죽왕면 문암진리 449-4
강원도,고성군,블루비치,숙박업소,033-631-1070,강원도 고성군 토성면 천진리 49
강원도,고성군,삼포리조트휴양코노미니엄,숙박업소,033-631-3811,강원도 고성군 죽왕면 삼포리 243-13
강원도,고성군,다연,숙박업소,033-631-3811,강원도 고성군 죽왕면 삼포리 243-13
강원도,고성군,오션투유 치킨&호프,식품접객업소,033-631-3811,강원도 고성군 죽왕면 삼포리 243-13
강원도,고성군,천진어린이집,영유아보육시설,033-631-5582,강원도 고성군 토성면 천진리 92-4
강원도,고성군,동광초등학교,학교,033-631-7429,강원도 고성군 토성면 교암리 86
강원도,고성군,(주)이랜드파크켄싱턴리조트설악비치,숙박업소,033-631-7601,강원도 고성군 토성면 봉포리 40-9
강원도,고성군,해원,식품접객업소,033-631-7601,강원도 고성군 토성면 봉포리 40-9
강원도,고성군,하비치,숙박업소,033-631-7750,강원도 고성군 토성면 교암리 196-10
강원도,고성군,동광중농공고등학교,집단급식소,033-631-8092,강원도 고성군 토성면 백촌리 187
강원도,고성군,동광중학교,학교,033-631-8092,강원도 고성군 토성면 백촌리 187
강원도,고성군,비치파크,숙박업소,033-631-9942,강원도 고성군 토성면 봉포리 5
강원도,고성군,오호초등학교,학교,033-632-0287,강원도 고성군 죽왕면 삼포리 152-3
강원도,고성군,도학초등학교,학교,033-632-1479,강원도 고성군 토성면 도원리 193-1
강원도,고성군,파인빌 모텔,숙박업소,033-632-2482,강원도 고성군 죽왕면 삼포리239 파인빌모텔 주상복합 239
강원도,고성군,청간정모텔,숙박업소,033-632-3344,강원도 고성군 토성면 아야진리 66-17
강원도,고성군,에이스모텔,숙박업소,033-632-3747,강원도 고성군 토성면 아야진리 66-20
강원도,고성군,파인로그,숙박업소,033-632-6363,강원도 고성군 토성면 인흥리 632-2
강원도,고성군,옵바위모텔,숙박업소,033-632-8803,강원도 고성군 죽왕면 공현진리 1-2
강원도,고성군,죽왕초등학교,학교,033-632-8908,강원도 고성군 죽왕면 오호리 225
강원도,고성군,공현진초등학교,학교,033-632-9460,강원도 고성군 죽왕면 공현진리 334
강원도,고성군,토성어린이집,영유아보육시설,033-633-1857,강원도 고성군 토성면 아야진리 200
