amenity,shop,name,name:ko,addr:full,phone,brand,cuisine
restaurant,,생용골,생용골,"광주광역시 북구 모생마을길 18 (생용동, 1층)",,,
restaurant,,토담토담전이야기,토담토담전이야기,"광주광역시 북구 안산로 25 (오치동, 1층)",,,
restaurant,,몽실이네,몽실이네,"광주광역시 북구 우치로383번길 12 (삼각동, 1층)",,,
restaurant,,자연고구마순감자탕,자연고구마순감자탕,"광주광역시 북구 송해로 64 (일곡동,1층)",062-573-5292,,
restaurant,,풍남옥,풍남옥,"광주광역시 북구 설죽로 518-5 (일곡동, 1층)",,,
restaurant,,영번지,영번지,"광주광역시 북구 금호로 19, 1층 (운암동)",,,
restaurant,,두마리양통통닭,두마리양통통닭,"광주광역시 북구 서하로 295 (오치동, 1층)",062-262-7893,,chicken
restaurant,,해뜰날,해뜰날,광주광역시 북구 저불로69번길 8 (용봉동),062-513-3386,,
restaurant,,골목,골목,"광주광역시 북구 용봉로 62-6 (신안동, 1층)",,,
restaurant,,김밥사랑,김밥사랑,"광주광역시 북구 군왕로 75 (두암동, 1층)",,,
restaurant,,정광석항아리보쌈오치매곡점,정광석항아리보쌈오치매곡점,"광주광역시 북구 설죽로 333 (매곡동, 1층)",,,
restaurant,,누룩꽃피는날,누룩꽃피는날,"광주광역시 북구 반룡로28번길 35 (용봉동,1층)",062-528-0255,,
restaurant,,소소한이야기,소소한이야기,"광주광역시 북구 서암대로 120, 1층 (신안동)",,,
restaurant,,강성환의스시향기,강성환의스시향기,"광주광역시 북구 삼정로 134-3 (두암동, 1,2층)",,,
restaurant,,용범이네인계동껍데기전대후문점,용범이네인계동껍데기전대후문점,광주광역시 북구 면앙로6번길 75 (용봉동),,,
restaurant,,소굴,소굴,"광주광역시 북구 대천로 124-11, 1층 (문흥동)",062-263-2378,,
restaurant,,행복식당,행복식당,"광주광역시 북구 금남로 65-4, 1층 (유동)",062-521-0077,,
restaurant,,달궁전집,달궁전집,"광주광역시 북구 양산택지로33번길 7, 1층 (양산동)",,,
restaurant,,자연애찬,자연애찬,"광주광역시 북구 경열로 211 (유동,(1층))",062-525-5566,,
restaurant,,죽향,죽향,광주광역시 북구 설죽로471번길 3 (삼각동),062-574-7162,,
restaurant,,통큰쭈꾸미,통큰쭈꾸미,"광주광역시 북구 설죽로214번길 93, 1층 (용봉동)",062-522-6650,,
restaurant,,무등콩물,무등콩물,"광주광역시 북구 군왕로18번길 3-1 (풍향동, 1층)",,,
restaurant,,귀빈각,귀빈각,"광주광역시 북구 중외길 35 (매곡동, 1층)",,,
restaurant,,건강한식탁,건강한식탁,"광주광역시 북구 첨단연신로108번길 39-5 (신용동, 1층)",,,
restaurant,,하늘소고기전문점,하늘소고기전문점,광주광역시 북구 월동로 38-1 (두암동),,,
restaurant,,더블,더블,"광주광역시 북구 북문대로 162 (운암동,(지상2층))",,,
restaurant,,황칠나라우미관,황칠나라우미관,"광주광역시 북구 우치로422번길 14, 1층층 (삼각동)",,,
restaurant,,까르르치킨호프,까르르치킨호프,"광주광역시 북구 첨단연신로 187 (신용동, 상가121동 106호)",,,chicken
restaurant,,황금치킨,황금치킨,"광주광역시 북구 양산로 37-6 (양산동,(1층))",062-571-5150,,chicken
restaurant,,자리봉국밥,자리봉국밥,"광주광역시 북구 하서로 454 (용두동,1층)",062-576-5566,,korean
restaurant,,카페워커스,카페워커스,"광주광역시 북구 자미로66번길 8-5, 1층 (신안동)",062-515-9991,,
restaurant,,삼각축산수산시장,삼각축산수산시장,"광주광역시 북구 설죽로 424-1 (삼각동, 1층)",,,
restaurant,,문흥점굽네치킨,문흥점굽네치킨,"광주광역시 북구 천지인로173번길 28 (문흥동, 광명상가 A동 102호)",,,chicken
restaurant,,송대감,송대감,"광주광역시 북구 면앙로133번길 42 (우산동, 1층)",,,
restaurant,,윤스시,윤스시,"광주광역시 북구 탁영로 6 (두암동, 1층)",,,
restaurant,,포차스미스,포차스미스,"광주광역시 북구 군왕로 184 (두암동, 1층)",062-416-7536,,
restaurant,,어느멋진날,어느멋진날,"광주광역시 북구 임방울대로 1063 (용두동, 외2필지 1층)",062-576-6279,,
restaurant,,대청마루,대청마루,광주광역시 북구 송해로 59 (일곡동),062-576-9299,,
restaurant,,즐거운해피투,즐거운해피투,광주광역시 북구 유림로 157-1 (동림동),,,
restaurant,,영빈가든,영빈가든,"광주광역시 북구 도동로 30-11 (각화동,1층)",,,
restaurant,,김반장도세기집,김반장도세기집,"광주광역시 북구 첨단연신로91번길 10 (신용동, 1층 108,109,110호)",,,
restaurant,,라구(RAGU),라구(RAGU),"광주광역시 북구 효산로 2-3 (용봉동, 1층)",,,
restaurant,,교촌치킨운암2호점,교촌치킨운암2호점,"광주광역시 북구 비엔날레로 29 (운암동, 1층 5호,6호)",062-511-9992,,chicken
restaurant,,창희밥집,창희밥집,"광주광역시 북구 서림로 98, 1층 (임동)",062-945-8225,,
restaurant,,고기마트식육식당,고기마트식육식당,광주광역시 북구 군왕로194번길 7 (각화동),,,
restaurant,,오늘도165,오늘도165,"광주광역시 북구 대천로 165 (문흥동, 1층)",,,
restaurant,,전주식막걸리타운,전주식막걸리타운,"광주광역시 북구 황계로 5 (운암동, 1층)",,,
restaurant,,힐링,힐링,"광주광역시 북구 우치로257번길 20 (오치동, 2층)",,,
restaurant,,담양국수,담양국수,"광주광역시 북구 서하로 460 (두암동, 1층)",,,
restaurant,,북동가든,북동가든,"광주광역시 북구 금재로36번길 47-10 (북동, 1층)",062-267-2140,,
restaurant,,강진식당,강진식당,광주광역시 북구 우치로27번길 4 (중흥동),062-526-6733,,
restaurant,,엠아이이엘(miel),엠아이이엘(miel),"광주광역시 북구 군왕로 95 (두암동, 1층)",,,
restaurant,,치킨퐁,치킨퐁,"광주광역시 북구 대천로 121 (문흥동,(1층))",,,chicken
restaurant,,전라도식육식당,전라도식육식당,광주광역시 북구 대천로 163 (문흥동),062-269-4558,,
restaurant,,피자스쿨오치점,피자스쿨오치점,"광주광역시 북구 서하로 203 (오치동, 1층 )",,,pizza
restaurant,,밥장인,밥장인,광주광역시 북구 호동로 23 (중흥동),062-264-7333,,
restaurant,,갈비꽃,갈비꽃,"광주광역시 북구 양산택지로 37, 1층 (양산동)",062-572-8862,,
restaurant,,꼬꼬네,꼬꼬네,"광주광역시 북구 면앙로 215, 1층 (두암동)",,,
restaurant,,용용치킨,용용치킨,"광주광역시 북구 밤실로 208-6 (두암동, A동 지하1층)",,,chicken
restaurant,,먹태(용두점),먹태(용두점),"광주광역시 북구 하서로 421 (용두동, 109호)",,,
restaurant,,풀코스,풀코스,광주광역시 북구 동문대로204번길 43-2 (각화동),062-264-6089,,
restaurant,,까투리,까투리,"광주광역시 북구 호동로 67 (문흥동,1층)",,,
restaurant,,짱호프,짱호프,"광주광역시 북구 송해로 67 (일곡동, 2층)",,,
restaurant,,오션조개구이,오션조개구이,"광주광역시 북구 첨단연신로91번길 22 (신용동, 1층 110호, 111호)",062-573-4774,,
restaurant,,족보통,족보통,"광주광역시 북구 양산택지로51번길 1 (양산동, 1층)",,,
restaurant,,딸부자차돌삼겹앤가마솥국밥,딸부자차돌삼겹앤가마솥국밥,"광주광역시 북구 동문대로134번길 17, 1층 (두암동)",,,korean
restaurant,,스윗&런치_안,스윗&런치_안,"광주광역시 북구 우치로 677 (생용동, 1층)",,,
restaurant,,갈비와막창,갈비와막창,광주광역시 북구 유림로 157 (동림동),062-513-7201,,
restaurant,,교촌치킨(첨단신용점),교촌치킨(첨단신용점),"광주광역시 북구 첨단연신로91번길 38 (신용동, 107호)",,,chicken
restaurant,,금모래국밥,금모래국밥,"광주광역시 북구 서하로 156 (용봉동, 1층)",062-575-8092,,korean
restaurant,,노래로만든통기타,노래로만든통기타,"광주광역시 북구 북문대로159번길 25 (운암동, 2층)",,,
restaurant,,프리허그,프리허그,광주광역시 북구 신임로 34 (신안동),062-524-1477,,
restaurant,,이씨네푸줏간,이씨네푸줏간,"광주광역시 북구 대자로54번길 12 (운암동, 1층)",,,
restaurant,,볼륨2,볼륨2,"광주광역시 북구 저불로 61 (용봉동,(2층))",062-522-3500,,
restaurant,,추억,추억,"광주광역시 북구 금호로 9-1 (운암동, 1층)",,,
restaurant,,안뜰,안뜰,"광주광역시 북구 삼정로 143 (두암동, 나동 101호)",,,
restaurant,,부자치킨(전대상대점),부자치킨(전대상대점),"광주광역시 북구 반룡로18번길 31-13 (용봉동, 1층)",,,chicken
restaurant,,수내닭꼬치,수내닭꼬치,"광주광역시 북구 첨단연신로107번길 15 (신용동, 103호)",,,
restaurant,,쪼아저씨네파스타,쪼아저씨네파스타,"광주광역시 북구 우치로 96 (용봉동,(2층))",,,
restaurant,,이대포땔나무집,이대포땔나무집,광주광역시 북구 중흥로 37 (신안동),062-525-9289,,
restaurant,,술취한금붕어,술취한금붕어,광주광역시 북구 운용로95번길 25-8 (용봉동),062-511-9981,,
restaurant,,도담,도담,"광주광역시 북구 양일로 79 (양산동, 1층)",,,
restaurant,,미꾸미꾸,미꾸미꾸,광주광역시 북구 대천로 143 (문흥동),,,
restaurant,,가족국밥,가족국밥,"광주광역시 북구 면앙로121번길 87 (문흥동, 1층)",,,korean
restaurant,,할멈탕수육,할멈탕수육,"광주광역시 북구 유림로 175 (동림동, 상가동 1층 123호)",,,
restaurant,,푸라닭,푸라닭,"광주광역시 북구 용봉로 48-1 (신안동, 1층)",,,
restaurant,,현대옥(북구청점),현대옥(북구청점),"광주광역시 북구 우치로 60 (중흥동, 1층 103호~104호)",062-525-8778,,
restaurant,,스위티움(주),스위티움(주),광주광역시 북구 용봉로 77 (용봉동),,,
restaurant,,김밥타임,김밥타임,"광주광역시 북구 서강로54번길 50 (운암동, 벽산블루밍메가씨티201동118호)",,,
restaurant,,뼈대,뼈대,광주광역시 북구 하서로 416 (양산동),062-572-3520,,
restaurant,,용전803,용전803,"광주광역시 북구 용전마을길35번길 1 (용전동, 1층)",,,
restaurant,,아주커치킨용두본촌점,아주커치킨용두본촌점,"광주광역시 북구 양산택지로 80-1 (본촌동, 1층)",,,chicken
restaurant,,김가네,김가네,광주광역시 북구 신촌로23번길 2 (오치동),062-265-8979,,
restaurant,,천수민물장어,천수민물장어,"광주광역시 북구 북문대로 101-9 (운암동, 1층)",062-954-8979,,
restaurant,,카페도도,카페도도,"광주광역시 북구 하서로 277 (양산동, 양산한국아파트 상가 114호)",,,
restaurant,,카페더블린,카페더블린,"광주광역시 북구 매곡로 84 (매곡동, 상가동 1층 1호)",,,
restaurant,,양애램,양애램,"광주광역시 북구 저불로69번길 20 (용봉동, 1층)",062-527-1688,,
restaurant,,변사또,변사또,"광주광역시 북구 경열로 187-1, 1층 (유동)",,,
restaurant,,애마식당,애마식당,광주광역시 북구 서암대로305번길 25 (우산동),,,
restaurant,,김영희등뼈,김영희등뼈,"광주광역시 북구 동문대로 130-1 (두암동,(지상1층))",062-264-9559,,
restaurant,,먹거리분식,먹거리분식,광주광역시 북구 연양로 30 (연제동),062-571-2245,,
restaurant,,차칸튀김,차칸튀김,"광주광역시 북구 삼정로 112-1 (두암동, 상가 1층 112호)",,,
restaurant,,공원식당,공원식당,"광주광역시 북구 감적길 60 (우산동, 1층)",062-264-7543,,
restaurant,,케이에프씨(KFC)광주용봉DT,케이에프씨(KFC)광주용봉DT,"광주광역시 북구 설죽로 270 (용봉동, 1층)",062-513-4350,,
restaurant,,놀부보쌈부대찌개,놀부보쌈부대찌개,"광주광역시 북구 첨단연신로107번길 5-10 (신용동, 2층 202호)",062-572-0054,,
restaurant,,친구가좋다,친구가좋다,광주광역시 북구 면앙로165번길 28 (두암동),,,
restaurant,,한잔비어,한잔비어,"광주광역시 북구 송월로20번길 2 (오치동, 1층)",,,
restaurant,,신짱돌국물떡볶이(두암점),신짱돌국물떡볶이(두암점),"광주광역시 북구 군왕로171번길 58 (두암동, 1층)",,,
restaurant,,바른초밥,바른초밥,"광주광역시 북구 설죽로 358 (오치동, 1층, 106호 107호)",,,japanese
restaurant,,콩나무아래썸,콩나무아래썸,"광주광역시 북구 금재로 69 (북동, 1층)",,,
restaurant,,광명식당,광명식당,"광주광역시 북구 군왕로 196 (각화동, 1층)",,,
restaurant,,동성산장,동성산장,"광주광역시 북구 무등로 1560 (금곡동, 6동 1호)",062-266-0341,,
restaurant,,후라이드참잘하는집(전대점),후라이드참잘하는집(전대점),"광주광역시 북구 우치로 25 (중흥동, 1층)",,,
restaurant,,이태리반점,이태리반점,"광주광역시 북구 호동로 28 (중흥동, 2층)",062-523-0203,,
restaurant,,노블레스,노블레스,"광주광역시 북구 설죽로217번길 26-1 (용봉동,(1층))",,,
restaurant,,이태리반점,이태리반점,"광주광역시 북구 우치로90번길 26, 1층 (용봉동)",,,
restaurant,,매코미통닭발,매코미통닭발,"광주광역시 북구 중문로9번길 72 (중흥동,(1층))",,,chicken
restaurant,,로니로티,로니로티,광주광역시 북구 호동로15번길 13 (용봉동),062-267-0203,,
restaurant,,모두의꼬지,모두의꼬지,광주광역시 북구 북문대로159번길 38 (운암동),062-513-3551,,
restaurant,,오치애진곰탕,오치애진곰탕,"광주광역시 북구 설죽로 370, 1층 (오치동, 외1필지)",,,
restaurant,,자연이야기,자연이야기,"광주광역시 북구 북문대로103번길 15 (운암동, 1층)",062-522-8592,,
restaurant,,깐깐한족발,깐깐한족발,광주광역시 북구 용봉택지로 82 (용봉동),,,
restaurant,,운암당,운암당,"광주광역시 북구 북문대로103번길 34 (운암동,1층)",,,
restaurant,,북경반점,북경반점,"광주광역시 북구 무등로61번길 17 (운암동, 1층)",,,
restaurant,,토마토도시락용봉점,토마토도시락용봉점,광주광역시 북구 설죽로214번길 88 (용봉동),062-521-4012,,
restaurant,,황칠예가,황칠예가,"광주광역시 북구 중외길 32 (매곡동, 1층)",,,
restaurant,,등대회수산,등대회수산,광주광역시 북구 동림용산로 31-5 (동림동),,,
restaurant,,픽미두마리치킨,픽미두마리치킨,"광주광역시 북구 서하로 418, 상가동 1층 106호 (문흥동)",,,chicken
restaurant,,빛고을전집,빛고을전집,"광주광역시 북구 북문대로 101-9 (운암동, 1층)",,,
restaurant,,투게더(매곡점),투게더(매곡점),"광주광역시 북구 하백로6번길 12 (매곡동, 1층, 110호)",,,
restaurant,,여수세꼬시,여수세꼬시,"광주광역시 북구 서방로107번길 62 (두암동, 1층)",,,
restaurant,,경민물회,경민물회,"광주광역시 북구 문산로 96-1 (문흥동,(지상1층))",,,
restaurant,,멕시카나문흥점,멕시카나문흥점,"광주광역시 북구 문산로 43-2 (문흥동, 상가동 1층 113호)",,,
restaurant,,한잔,한잔,광주광역시 북구 서양로 47 (중흥동),,,
restaurant,,장미맨숀광주두암점,장미맨숀광주두암점,"광주광역시 북구 군왕로 46 (두암동, 2층, 206-1호 일부)",,,
restaurant,,카페휘게,카페휘게,"광주광역시 북구 앰코로 100 (대촌동, 앰코코리아(주) 복지관 2층)",,,
restaurant,,미스사이공,미스사이공,"광주광역시 북구 우치로 76 (중흥동, 1층)",,,
restaurant,,만복연탄구이신용점,만복연탄구이신용점,"광주광역시 북구 첨단연신로107번길 5-18 (신용동, 111호, 112호)",,,
