도로안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,도로안전표지구분,도로안전표지종별일련번호,주행제한속도,도로안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자
592,,,,,,,,,경상남도 통영시 용남면 동달리 89-7,34.867166,128.452493,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
593,,,,,,,,,경상남도 통영시 용남면 동달리 54-3,34.866556,128.453874,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
594,,,,,,,,,경상남도 통영시 용남면 동달리 54-3,34.866556,128.453874,1,126,,미끄러운도로,,,,경상남도 통영시,055-650-5332,2021-01-21
595,,,,,,,,,경상남도 통영시 용남면 동달리 60-2,34.86683,128.454836,1,127,,강변도로,,,,경상남도 통영시,055-650-5332,2021-01-21
596,,,,,,,,,경상남도 통영시 용남면 동달리 1398-3,34.867273,128.454486,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
597,,,,,,,,,경상남도 통영시 용남면 동달리 121-1,34.869075,128.452653,3,324,,어린이보호,,,,경상남도 통영시,055-650-5332,2021-01-21
598,,,,,,,,,경상남도 통영시 용남면 동달리 166-2,34.869306,128.450874,4,427,,해제(어린이보호),,,,경상남도 통영시,055-650-5332,2021-01-21
599,,,,,,,,,경상남도 통영시 용남면 동달리 166-2,34.869306,128.450874,4,427,30,해제(최고속도),,,,경상남도 통영시,055-650-5332,2021-01-21
600,,,,,,,,,경상남도 통영시 용남면 동달리 166-2,34.869306,128.450874,3,324,,어린이보호,,,,경상남도 통영시,055-650-5332,2021-01-21
601,,,,,,,,,경상남도 통영시 용남면 삼화리 1008-4,34.891355,128.441902,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
602,,,,,,,,,경상남도 통영시 용남면 삼화리 964-4,34.890825,128.4424041,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
603,,,,,,,,,경상남도 통영시 용남면 삼화리 650-4,34.888183,128.44725,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
604,,,,,,,,,경상남도 통영시 용남면 삼화리 624-1,34.887342,128.446837,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
605,,,,,,,,,경상남도 통영시용남면 삼화리 191-1,34.885833,128.449243,1,104,,ㅏ자형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
606,,,,,,,,,경상남도 통영시용남면 삼화리 234-21,34.885363,128.450454,2,224,50,최고속도제한(50),,,,경상남도 통영시,055-650-5332,2021-01-21
607,,,,,,,,,경상남도 통영시용남면 삼화리 234-21,34.885363,128.450454,4,403,,구역(기호삼거리~삼화삼거리),,,,경상남도 통영시,055-650-5332,2021-01-21
608,,,,,,,,,경상남도 통영시용남면 삼화리 998,34.885264,128.45,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
609,,,,,,,,,경상남도 통영시 용남면 삼화리 234-36,34.885025,128.450726,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
610,,,,,,,,,경상남도 통영시 용남면 삼화리 230-2,34.884431,128.451303,2,224,70,최고속도제한(70),,,,경상남도 통영시,055-650-5332,2021-01-21
611,,,,,,,,,경상남도 통영시 용남면 삼화리 583-1,34.887402,128.445031,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
612,,,,,,,,,경상남도 통영시 용남면 삼화리 607,34.887783,128.444079,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
613,,,,,,,,,경상남도 통영시 용남면 장문리 151-1,34.886848,128.436097,1,127,,강변도로,,,,경상남도 통영시,055-650-5332,2021-01-21
614,,,,,,,,,경상남도 통영시 용남면 장문리 137-4,34.885665,128.4353,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
615,,,,,,,,,경상남도 통영시 용남면 장문리 137-4,34.885665,128.4353,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
616,,,,,,,,,경상남도 통영시 용남면 장문리 513-3,34.879267,128.433713,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
617,,,,,,,,,경상남도 통영시 용남면 장문리 537-5,34.878526,128.433651,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
618,,,,,,,,,경상남도 통영시 용남면 장문리 537-3,34.87827,128.433639,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
619,,,,,,,,,경상남도 통영시 용남면 장문리 553-2,34.876107,128.432014,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
620,,,,,,,,,경상남도 통영시 용남면 장문리 869-1,34.875858,128.431943,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
621,,,,,,,,,경상남도 통영시 용남면 장문리 862-3,34.87553,128.431774,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
622,,,,,,,,,경상남도 통영시 용남면 장문리 822-1,34.871785,128.428092,2,224,50,최고속도제한(50),,,,경상남도 통영시,055-650-5332,2021-01-21
623,,,,,,,,,경상남도 통영시 용남면 장문리 1179-6,34.871601,128.425134,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
624,,,,,,,,,경상남도 통영시 용남면 삼화리 125-3,34.888024,128.451299,1,120,,좌측차로없어짐,,,,경상남도 통영시,055-650-5332,2021-01-21
625,,,,,,,,,경상남도 통영시 용남면 삼화리 125-3,34.887979,128.451134,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
626,,,,,,,,,경상남도 통영시 용남면 삼화리 166-1,34.887659,128.450117,1,119,,우측차로없어짐,,,,경상남도 통영시,055-650-5332,2021-01-21
627,,,,,,,,,경상남도 통영시 용남면 삼화리 166-15,34.887569,128.450017,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
628,,,,,,,,,경상남도 통영시 용남면 삼화리 166-15,34.887569,128.450017,2,224,50,최고속도제한(50),,,,경상남도 통영시,055-650-5332,2021-01-21
629,,,,,,,,,경상남도 통영시 용남면 원평리 845-1,34.891414,128.454974,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
630,,,,,,,,,경상남도 통영시 용남면 원평리 836-1,34.892158,128.455427,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
631,,,,,,,,,경상남도 통영시 용남면 원평리 792-2,34.893925,128.456674,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
632,,,,,,,,,경상남도 통영시 용남면 원평리 1203-3,34.894336,128.457004,3,328,,일방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
633,,,,,,,,,경상남도 통영시 용남면 원평리 619-3,34.894313,128.457428,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
634,,,,,,,,,경상남도 통영시 용남면 원평리 619-3,34.894313,128.457428,4,427,,해제(어린이보호),,,,경상남도 통영시,055-650-5332,2021-01-21
635,,,,,,,,,경상남도 통영시 용남면 원평리 771-1,34.894212,128.457929,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
636,,,,,,,,,경상남도 통영시 용남면 원평리 770-8,34.894252,128.458166,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
637,,,,,,,,,경상남도 통영시 용남면 원평리 1203,34.894139,128.458402,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
638,,,,,,,,,경상남도 통영시 용남면 원평리 1203,34.894204,128.458385,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
639,,,,,,,,,경상남도 통영시 용남면 원평리 773-1,34.894136,128.458459,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
640,,,,,,,,,경상남도 통영시 용남면 원평리 773-1,34.894148,128.458587,3,324,,어린이보호,,,,경상남도 통영시,055-650-5332,2021-01-21
641,,,,,,,,,경상남도 통영시 용남면 원평리 1181-6,34.894199,128.458924,2,224,30,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
642,,,,,,,,,경상남도 통영시 용남면 원평리 148-2,34.894131,128.459619,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
643,,,,,,,,,경상남도 통영시 용남면 원평리 147-7,34.893971,128.459952,4,427,,해제(어린이보호),,,,경상남도 통영시,055-650-5332,2021-01-21
644,,,,,,,,,경상남도 통영시 용남면 원평리 147-7,34.893971,128.459952,2,224,30,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
645,,,,,,,,,경상남도 통영시 용남면 원평리 147-2,34.893988,128.460057,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
646,,,,,,,,,경상남도 통영시 용남면 원평리 147-2,34.893988,128.460057,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
647,,,,,,,,,경상남도 통영시 용남면 원평리 147-9,34.893891,128.460321,2,218,,정차.주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
648,,,,,,,,,경상남도 통영시 용남면 원평리 97-7,34.893822,128.460889,2,224,30,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
649,,,,,,,,,경상남도 통영시 용남면 원평리 820,34.892879,128.460935,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
650,,,,,,,,,경상남도 통영시 용남면 원평리 133-3,34.89258,128.460905,2,224,50,최고속도제한(50),,,,경상남도 통영시,055-650-5332,2021-01-21
651,,,,,,,,,경상남도 통영시 용남면 원평리 133-3,34.89258,128.460905,4,403,,구역(원평입구-내촌),,,,경상남도 통영시,055-650-5332,2021-01-21
652,,,,,,,,,경상남도 통영시 용남면 원평리 1182,34.892269,128.460958,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
653,,,,,,,,,경상남도 통영시 용남면 원평리 127-3,34.891613,128.461053,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
654,,,,,,,,,경상남도 통영시 용남면 원평리779-188,34.890448,128.461333,2,214,,좌회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
655,,,,,,,,,경상남도 통영시 용남면 원평리895-10,34.89029,128.461494,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
656,,,,,,,,,경상남도 통영시 용남면 원평리789-49,34.890087,128.4613,1,107,,우합류도로,,,,경상남도 통영시,055-650-5332,2021-01-21
657,,,,,,,,,경상남도 통영시 용남면 원평리789-42,34.889957,128.460851,2,224,70,최고속도제한(70),,,,경상남도 통영시,055-650-5332,2021-01-21
658,,,,,,,,,경상남도 통영시 용남면 원평리789-42,34.889957,128.460851,2,213,,우회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
659,,,,,,,,,경상남도 통영시 용남면 원평리895-10,34.890305,128.46148,2,213,,우회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
660,,,,,,,,,경상남도 통영시 용남면 원평리889-4,34.88958,128.461606,2,224,50,최고속도제한(50),,,,경상남도 통영시,055-650-5332,2021-01-21
661,,,,,,,,,경상남도 통영시 용남면 원평리889-4,34.88958,128.461606,4,403,,구역(원평입구-내촌),,,,경상남도 통영시,055-650-5332,2021-01-21
662,,,,,,,,,경상남도 통영시 용남면 원평리789-53,34.889514,128.461492,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
663,,,,,,,,,경상남도 통영시 용남면 동달리 343,34.875315,128.44912,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
664,,,,,,,,,경상남도 통영시 용남면 동달리 산 39-9,34.875614,128.448433,2,221,,차높이제한(3.6m),,,,경상남도 통영시,055-650-5332,2021-01-21
665,,,,,,,,,경상남도 통영시 용남면 동달리 산 39-9,34.875614,128.448433,1,107,,우합류도로,,,,경상남도 통영시,055-650-5332,2021-01-21
666,,,,,,,,,경상남도 통영시 용남면 동달리 산 39-9,34.875614,128.448433,2,213,,우회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
667,,,,,,,,,경상남도 통영시 용남면 동달리 469-1,34.873428,128.447729,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
668,,,,,,,,,경상남도 통영시 용남면 동달리 471-2,34.873625,128.448004,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
669,,,,,,,,,경상남도 통영시 용남면 동달리 469-1,34.873428,128.447729,2,213,,우회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
670,,,,,,,,,경상남도 통영시 용남면 동달리 469-1,34.873428,128.447729,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
671,,,,,,,,,경상남도 통영시 용남면 동달리 817-6,34.872161,128.447031,2,214,,좌회전금지,,,,경상남도 통영시,055-650-5332,2021-01-21
672,,,,,,,,,경상남도 통영시 용남면 동달리 817-6,34.872161,128.447031,2,221,,차높이제한(2.3m),,,,경상남도 통영시,055-650-5332,2021-01-21
673,,,,,,,,,경상남도 통영시 용남면 동달리 817-6,34.872161,128.447031,2,221,,차높이제한(2.3m),,,,경상남도 통영시,055-650-5332,2021-01-21
674,,,,,,,,,경상남도 통영시 용남면 동달리 828-1,34.871421,128.446559,4,401,,거리(1km),,,,경상남도 통영시,055-650-5332,2021-01-21
675,,,,,,,,,경상남도 통영시 용남면 동달리 828-1,34.871421,128.446559,2,224,70,최고속도제한,,,,경상남도 통영시,055-650-5332,2021-01-21
676,,,,,,,,,경상남도 통영시 용남면 동달리 827-7,34.870946,128.446323,3,326,,일방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
677,,,,,,,,,경상남도 통영시 용남면 동달리 830-12,34.870321,128.446012,3,326,,일방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
678,,,,,,,,,경상남도 통영시 용남면 동달리 831-10,34.869961,128.445824,2,221,,차높이제한(3.2m),,,,경상남도 통영시,055-650-5332,2021-01-21
679,,,,,,,,,경상남도 통영시 용남면 동달리 752-7,34.870167,128.445451,2,221,,차높이제한(3.2m),,,,경상남도 통영시,055-650-5332,2021-01-21
680,,,,,,,,,경상남도 통영시 용남면 동달리 752-7,34.870167,128.445451,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
681,,,,,,,,,경상남도 통영시 용남면 동달리 752-7,34.870167,128.445451,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
682,,,,,,,,,경상남도 통영시 용남면 원평리 321-3,34.902296,128.455288,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
683,,,,,,,,,경상남도 통영시 용남면 원평리 325-1,34.903541,128.456129,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
684,,,,,,,,,경상남도 통영시 용남면 원평리 395-9,34.904731,128.45562,1,116,,오르막경사(10%),,,,경상남도 통영시,055-650-5332,2021-01-21
685,,,,,,,,,경상남도 통영시 용남면 원평리 395-9,34.904711,128.455287,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
686,,,,,,,,,경상남도 통영시 용남면 원평리 395-8,34.90477,128.454962,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
687,,,,,,,,,경상남도 통영시 용남면 원평리 371-4,34.904651,128.454203,1,130,,낙석도로,,,,경상남도 통영시,055-650-5332,2021-01-21
688,,,,,,,,,경상남도 통영시 용남면 원평리 369-2,34.904476,128.453888,1,117,,내리막경사(10%),,,,경상남도 통영시,055-650-5332,2021-01-21
689,,,,,,,,,경상남도 통영시 용남면 원평리 367-4,34.904321,128.45366,1,130,,낙석도로,,,,경상남도 통영시,055-650-5332,2021-01-21
690,,,,,,,,,경상남도 통영시 용남면 원평리 산 106-3,34.90411,128.453474,1,119,,우측차로없어짐,,,,경상남도 통영시,055-650-5332,2021-01-21
691,,,,,,,,,경상남도 통영시 용남면 원평리 산 105-1,34.903915,128.453382,1,117,,내리막경사(10%),,,,경상남도 통영시,055-650-5332,2021-01-21
692,,,,,,,,,경상남도 통영시 용남면 원평리 산 124-3,34.902979,128.452443,1,130,,낙석도로,,,,경상남도 통영시,055-650-5332,2021-01-21
693,,,,,,,,,경상남도 통영시 용남면 원평리 471-4,34.902661,128.45197,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
694,,,,,,,,,경상남도 통영시 용남면 원평리 471-10,34.90252,128.451873,1,116,,오르막경사(10%),,,,경상남도 통영시,055-650-5332,2021-01-21
695,,,,,,,,,경상남도 통영시 용남면 원평리 478-2,34.902254,128.451316,2,212,,직진금지,,,,경상남도 통영시,055-650-5332,2021-01-21
696,,,,,,,,,경상남도 통영시 용남면 원평리 466-5,34.903336,128.452955,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
697,,,,,,,,,경상남도 통영시 용남면 원평리 330-15,34.90191,128.454689,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
698,,,,,,,,,경상남도 통영시 용남면 원평리 330-1,34.901823,128.454294,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
699,,,,,,,,,경상남도 통영시 용남면 원평리 330-15,34.900572,128.453965,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
700,,,,,,,,,경상남도 통영시 용남면 원평리 330-14,34.899792,128.455582,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
701,,,,,,,,,경상남도 통영시 용남면 원평리 1191,34.899185,128.457129,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
702,,,,,,,,,경상남도 통영시 용남면 원평리 736-3,34.897578,128.458039,2,211,,진입금지,,,,경상남도 통영시,055-650-5332,2021-01-21
703,,,,,,,,,경상남도 통영시 용남면 원평리 738-7,34.897501,128.458106,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
704,,,,,,,,,경상남도 통영시 용남면 원평리 308-2,34.899883,128.462631,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
705,,,,,,,,,경상남도 통영시 용남면 원평리 256-1,34.895888,128.462636,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
706,,,,,,,,,경상남도 통영시 용남면 원평리 192-2,34.895397,128.462895,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
707,,,,,,,,,경상남도 통영시 용남면 원평리 188-4,34.895117,128.463347,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
