업종명,업소명,소재지(도로명),소재지(지번),소재지전화,영업자시작일,데이터기준일자
일반음식점,한솥도시락첨단2지구점,"광주광역시 북구 첨단연신로91번길 14 (신용동, 1층 107호)",광주광역시 북구 신용동 730 1층 107호 ,,2015-10-05,2020-12-09
일반음식점,마약닭도리,광주광역시 북구 반룡로18번길 32 (용봉동),광주광역시 북구 용봉동 1255-7 ,062-525-5825,2015-10-08,2020-12-09
일반음식점,커피앤필링,"광주광역시 북구 양산택지로 26, 1층 (양산동)",광주광역시 북구 양산동 1023 1층 ,062-574-3336,2015-10-08,2020-12-09
일반음식점,겟썸(Getsome),"광주광역시 북구 우치로100번길 10-4, 지하 1층 (용봉동)",광주광역시 북구 용봉동 160-4 (지하 1층) ,,2015-10-14,2020-12-09
일반음식점,꿀닭강정(문흥점),"광주광역시 북구 천지인로173번길 22 (문흥동, 광명아파트상가A동 103호)",광주광역시 북구 문흥동 1010-1 광명아파트상가A동 103호 ,,2015-10-15,2020-12-09
일반음식점,진식당본점,"광주광역시 북구 중흥로 105 (신안동, 1층)",광주광역시 북구 신안동 117-6 1층 ,062-515-3779,2015-10-16,2020-12-09
일반음식점,무진삼겹살,광주광역시 북구 중흥로 104 (신안동),광주광역시 북구 신안동 15-2 ,062-529-2582,2015-10-16,2020-12-09
일반음식점,생생돈까스,"광주광역시 북구 첨단연신로91번길 30, 1층 101호 (신용동)",광주광역시 북구 신용동 710 삼성타워 101호,062-574-8384,2015-10-16,2020-12-09
일반음식점,동림추어탕,"광주광역시 북구 유림로 147, 1층 (동림동)",광주광역시 북구 동림동 272 1층 ,,2015-10-16,2020-12-09
일반음식점,양산포차,"광주광역시 북구 양일로 77 (양산동, 1층)",광주광역시 북구 양산동 660-89 1층 ,,2015-10-16,2020-12-09
일반음식점,세븐일레븐광주구호전점,광주광역시 북구 서양로 145-1 (우산동),광주광역시 북구 우산동 560-7 ,062-525-4293,2015-10-19,2020-12-09
일반음식점,중앙수산,광주광역시 북구 탁영로 12 (두암동),광주광역시 북구 두암동 351-12 ,062-269-8892,2015-10-20,2020-12-09
일반음식점,불땡국수,광주광역시 북구 북문대로103번길 26 (운암동),광주광역시 북구 운암동 936-7 ,062-529-5692,2015-10-20,2020-12-09
일반음식점,해수니보쌈,"광주광역시 북구 우치로27번길 45 (중흥동,(지상1층))",광주광역시 북구 중흥동 341-1 (지상1층) ,062-269-2384,2015-10-21,2020-12-09
일반음식점,동경야시장전대점,"광주광역시 북구 호동로15번길 28 (용봉동,(2층))",광주광역시 북구 용봉동 157-36 (2층) ,,2015-10-21,2020-12-09
일반음식점,베베로꽈베기(전대점),"광주광역시 북구 우치로 60 (중흥동, 1층, 104호)","광주광역시 북구 중흥동 362-2 1층, 104호 ",,2015-10-23,2020-12-09
일반음식점,머시기쪽갈비생족발구이,"광주광역시 북구 설죽로217번길 4, 1층 (용봉동)",광주광역시 북구 용봉동 1374-5 1층 ,062-521-1233,2015-10-26,2020-12-09
일반음식점,일곡병원장례식장,"광주광역시 북구 양일로 309 (일곡동,지하1층)",광주광역시 북구 일곡동 840-3 지하1층 ,062-574-4445,2015-10-29,2020-12-09
일반음식점,국밥장인,"광주광역시 북구 동문대로191번길 17 (두암동, 1층)",광주광역시 북구 두암동 564-2 1층 ,,2015-10-29,2020-12-09
일반음식점,청아비어,"광주광역시 북구 우치로27번길 33 (중흥동,(101호))",광주광역시 북구 중흥동 341-6 (101호) ,062-511-1818,2015-10-30,2020-12-09
일반음식점,대청마루,"광주광역시 북구 천변우로283번길 10 (누문동, 1층)",광주광역시 북구 누문동 144-35 1층 ,,2015-11-03,2020-12-09
일반음식점,두암골맛집,"광주광역시 북구 서방로107번길 40 (두암동, 1층)",광주광역시 북구 두암동 880-16 1층 ,,2015-11-04,2020-12-09
일반음식점,옥이네,"광주광역시 북구 일곡마을로 183 (일곡동, 1층)",광주광역시 북구 일곡동 851-5 1층 ,,2015-11-04,2020-12-09
일반음식점,내고향국밥,"광주광역시 북구 면앙로185번길 1 (두암동,(1층))",광주광역시 북구 두암동 582-10 (1층) ,062-269-2623,2015-11-06,2020-12-09
일반음식점,제주돈사촌,"광주광역시 북구 저불로 24 (용봉동, 1층)",광주광역시 북구 용봉동 1407-7 1층 ,062-522-8985,2015-11-06,2020-12-09
일반음식점,토담골,"광주광역시 북구 하서로229번길 67 (양산동,(제2동B동))",광주광역시 북구 양산동 651 (제2동B동) ,062-576-0787,2015-11-06,2020-12-09
일반음식점,고수라김밥,"광주광역시 북구 동문대로 102 (두암동, 1층)",광주광역시 북구 두암동 881-7 1층 ,,2015-11-09,2020-12-09
일반음식점,국수나무(용봉점),"광주광역시 북구 비엔날레로 80, 1층 104호 (용봉동)",광주광역시 북구 용봉동 1091-4 (1층) 104호,062-526-5475,2015-11-10,2020-12-09
일반음식점,계절따라포차,"광주광역시 북구 하서로 330 (양산동, 1층)",광주광역시 북구 양산동 296 1층 ,,2015-11-10,2020-12-09
일반음식점,라즈인도요리전남대,"광주광역시 북구 호동로 9-7 (용봉동, 1층)",광주광역시 북구 용봉동 161-45 1층 ,,2015-11-10,2020-12-09
일반음식점,술이야,"광주광역시 북구 대천로 124-2 (문흥동, 일신아파트 상가 A동 106호)",광주광역시 북구 문흥동 1010-2 일신아파트 상가 A동 106호 ,,2015-11-12,2020-12-09
일반음식점,다모임,"광주광역시 북구 매곡로 92, 상가동 지하1층 2호 (매곡동, 매곡동 아남아파트)",광주광역시 북구 매곡동 178-7 매곡동 아남아파트 ,,2015-11-12,2020-12-09
일반음식점,신대암정,"광주광역시 북구 면앙로 165 (두암동, 1층)",광주광역시 북구 두암동 581-17 1층 ,,2015-11-12,2020-12-09
일반음식점,착한분식,"광주광역시 북구 매곡로 65 (매곡동, 1층)",광주광역시 북구 매곡동 106 1층 ,,2015-11-13,2020-12-09
일반음식점,흑구꼬치,"광주광역시 북구 삼정로3번길 55 (두암동, 1층)",광주광역시 북구 두암동 298-5 1층 ,062-251-9399,2015-11-16,2020-12-09
일반음식점,피자알볼로일곡오치점,"광주광역시 북구 설죽로 352 (오치동, 1층)",광주광역시 북구 오치동 750-1 1층 ,,2015-11-16,2020-12-09
일반음식점,금나와라뚝닭,"광주광역시 북구 설죽로 518-4 (일곡동,(1층))",광주광역시 북구 일곡동 829-1 (1층) ,062-576-9922,2015-11-18,2020-12-09
일반음식점,양동시장통닭,광주광역시 북구 연양로 43 (양산동),광주광역시 북구 양산동 275-3 ,,2015-11-18,2020-12-09
일반음식점,효령흑염소전문점,"광주광역시 북구 우곡길 4 (효령동, 1층)",광주광역시 북구 효령동 635-1 1층 ,,2015-11-18,2020-12-09
일반음식점,규삼이네왕족발,"광주광역시 북구 용봉택지로 55 (용봉동, 1층)",광주광역시 북구 용봉동 1375-6 1층 ,050-4307-9676,2015-11-19,2020-12-09
일반음식점,창평국밥옆집,"광주광역시 북구 천지인로 103 (오치동, 1층)",광주광역시 북구 오치동 986-8 1층 ,062-267-3110,2015-11-20,2020-12-09
일반음식점,곡간,"광주광역시 북구 금재로36번길 42 (북동, 1층)",광주광역시 북구 북동 227-2 1층 ,,2015-11-20,2020-12-09
일반음식점,완도금일회타운,"광주광역시 북구 문화소통로302번길 53 (두암동, 1층)",광주광역시 북구 두암동 560-26 1층 ,062-267-9902,2015-11-23,2020-12-09
일반음식점,두암동,"광주광역시 북구 밤실로 210 (두암동,2층)",광주광역시 북구 두암동 908-10 2층 ,,2015-11-24,2020-12-09
일반음식점,맥주광장,"광주광역시 북구 우치로383번길 12 (삼각동, 1층)",광주광역시 북구 삼각동 817-12 1층 ,,2015-11-24,2020-12-09
일반음식점,연어먹기좋은날,"광주광역시 북구 설죽로 518-4 (일곡동, 1층 108호)",광주광역시 북구 일곡동 829-1 1층 108호 ,062-573-9882,2015-11-30,2020-12-09
일반음식점,토담미,"광주광역시 북구 중문로84번길 40 (문흥동, 1층)",광주광역시 북구 문흥동 930-4 1층 ,062-251-9602,2015-12-01,2020-12-09
일반음식점,남도미가,"광주광역시 북구 효산로 26, 1층 (용봉동)",광주광역시 북구 용봉동 3 1층 ,062-511-6783,2015-12-01,2020-12-09
일반음식점,용화루,광주광역시 북구 면앙로121번길 84-7 (문흥동),광주광역시 북구 문흥동 185-13 ,,2015-12-01,2020-12-09
일반음식점,능이애꽃,광주광역시 북구 문산로 84 (문흥동),광주광역시 북구 문흥동 980-13 ,062-269-1052,2015-12-02,2020-12-09
일반음식점,워킹씨애틀,"광주광역시 북구 용봉택지로 60, 1층 (용봉동)",광주광역시 북구 용봉동 1387-1 1층 ,062-523-5511,2015-12-04,2020-12-09
일반음식점,88켄터키치킨,광주광역시 북구 면앙로 182-1 (두암동),광주광역시 북구 두암동 823-28 ,062-527-6948,2015-12-04,2020-12-09
일반음식점,뭘망설여3,"광주광역시 북구 북문대로103번길 32 (운암동, 3층)",광주광역시 북구 운암동 936-9 3층 ,,2015-12-04,2020-12-09
일반음식점,태봉골식육식당,"광주광역시 북구 설죽로370번길 16, 1층 (오치동)",광주광역시 북구 오치동 857-19 1층 ,,2015-12-07,2020-12-09
일반음식점,모토이시,"광주광역시 북구 첨단연신로91번길 20-5 (신용동, 1동 103호)",광주광역시 북구 신용동 716 1동 103호 ,,2015-12-08,2020-12-09
일반음식점,황금푸줏간,"광주광역시 북구 서하로106번길 8-1, 1층 102호 (매곡동, AMCT1차)",광주광역시 북구 매곡동 31-1 AMCT1차 ,062-959-9213,2015-12-09,2020-12-09
일반음식점,대가참치,"광주광역시 북구 첨단연신로107번길 45-22 (신용동, 토담빌딩 101호)",광주광역시 북구 신용동 694 토담빌딩 101호 ,,2015-12-09,2020-12-09
일반음식점,소통령,"광주광역시 북구 저불로69번길 24 (용봉동, 1층)",광주광역시 북구 용봉동 1358-8 1층 ,062-512-2541,2015-12-10,2020-12-09
일반음식점,미가족발,"광주광역시 북구 설죽로 495-8 (일곡동, 1층)",광주광역시 북구 일곡동 843-3 1층 ,062-572-9994,2015-12-14,2020-12-09
일반음식점,소굴,"광주광역시 북구 매곡로 55 (매곡동, 외1필지)",광주광역시 북구 매곡동 106-11 외1필지 ,,2015-12-15,2020-12-09
일반음식점,세모아,"광주광역시 북구 죽곡길 2 (망월동, 1층)",광주광역시 북구 망월동 576-1 1층 ,062-265-6282,2015-12-16,2020-12-09
일반음식점,스타멀티카페X키쉬미뇽,"광주광역시 북구 우치로100번길 25 (용봉동, 1층,2층)","광주광역시 북구 용봉동 156-23 1층,2층 ",062-251-6661,2015-12-17,2020-12-09
일반음식점,리얼펍,"광주광역시 북구 호동로15번길 26 (용봉동, 1층)",광주광역시 북구 용봉동 157-21 1층 ,,2015-12-21,2020-12-09
일반음식점,한스스시,"광주광역시 북구 북문대로 154 (운암동,1층)",광주광역시 북구 운암동 1051-29 1층 ,,2015-12-28,2020-12-09
일반음식점,카츠앤맘,"광주광역시 북구 설죽로214번길 93 (용봉동, 외1필지 1층)",광주광역시 북구 용봉동 356-4 외1필지 1층 ,062-514-7577,2015-12-30,2020-12-09
일반음식점,완도청정바다,"광주광역시 북구 무등로218번길 55 (신안동, 외3필지)",광주광역시 북구 신안동 13-1 외3필지 ,062-524-9900,2015-12-30,2020-12-09
일반음식점,김가네김밥예대점,광주광역시 북구 용주로30번길 55 (용봉동),광주광역시 북구 용봉동 1211-9 ,062-529-3538,2015-12-30,2020-12-09
일반음식점,까망쌩두,"광주광역시 북구 대천로169번길 2 (문흥동, 2층)",광주광역시 북구 문흥동 964-14 2층 ,,2015-12-30,2020-12-09
일반음식점,논두렁추어탕,"광주광역시 북구 어매마을길 15 (매곡동,(1층))",광주광역시 북구 매곡동 214-67 (1층) ,062-574-1428,2015-12-31,2020-12-09
일반음식점,아라마크주식회사광주하이테크센터,"광주광역시 북구 첨단과기로 313 (대촌동,광주 첨단하이테크센터)",광주광역시 북구 대촌동 958-14 광주 첨단하이테크센터 ,,2016-01-04,2020-12-09
일반음식점,뼈대있는집,"광주광역시 북구 호동로 28 (중흥동, 1층)",광주광역시 북구 중흥동 275-8 1층 ,062-251-6789,2016-01-05,2020-12-09
일반음식점,도담길,"광주광역시 북구 서강로 123 (운암동, 1층)",광주광역시 북구 운암동 1052 1층 ,,2016-01-05,2020-12-09
일반음식점,미미락동광주점,"광주광역시 북구 동문대로180번길 12 (두암동, 1층)",광주광역시 북구 두암동 572-1 1층 ,062-368-4042,2016-01-07,2020-12-09
일반음식점,홍익궁중전통육계장(광주양산점),"광주광역시 북구 하서로 395 (양산동, 지하1층)",광주광역시 북구 양산동 246-16 지하1층 ,,2016-01-11,2020-12-09
일반음식점,막뚱이,"광주광역시 북구 매곡로 89 (매곡동, 1층)",광주광역시 북구 매곡동 193-5 1층 ,,2016-01-14,2020-12-09
일반음식점,오비골든라거펍,"광주광역시 북구 설죽로370번길 20, 1층 (오치동)",광주광역시 북구 오치동 857-17 1층 ,062-266-0110,2016-01-15,2020-12-09
일반음식점,부뚜막,광주광역시 북구 대천로 124-1 (문흥동),광주광역시 북구 문흥동 1001-1 ,062-268-8607,2016-01-15,2020-12-09
일반음식점,산으로간참치,"광주광역시 북구 서하로 258 (오치동,(1층))",광주광역시 북구 오치동 966-1 (1층) ,,2016-01-15,2020-12-09
일반음식점,레알살몬,"광주광역시 북구 첨단연신로91번길 14 (신용동, 105호)",광주광역시 북구 신용동 730 105호 ,,2016-01-15,2020-12-09
일반음식점,BBQ(비비큐)광주매곡점,"광주광역시 북구 서하로 96 (매곡동, 1층)",광주광역시 북구 매곡동 373-9 1층 101호 ,062-572-9283,2016-01-18,2020-12-09
일반음식점,장충동원조왕족발,"광주광역시 북구 서하로 326 (오치동, 1층)",광주광역시 북구 오치동 1034-8 1층 ,062-261-4512,2016-01-19,2020-12-09
일반음식점,엘로디,"광주광역시 북구 일곡마을로 147 (일곡동, 1층)",광주광역시 북구 일곡동 865-4 1층 ,062-572-0060,2016-01-27,2020-12-09
일반음식점,무등골장어구이,광주광역시 북구 석곡로 622 (망월동),광주광역시 북구 망월동 674-1 ,062-266-3327,2016-01-28,2020-12-09
일반음식점,카스광장,"광주광역시 북구 양산택지로 37, 1층 (양산동)",광주광역시 북구 양산동 891 1층 ,062-574-2221,2016-01-29,2020-12-09
일반음식점,동림큰손,"광주광역시 북구 유림로 147-1 (동림동, 1층)",광주광역시 북구 동림동 272-8 1층 ,,2016-01-29,2020-12-09
일반음식점,썸타닭용봉점,"광주광역시 북구 설죽로217번길 37-2 (용봉동, 1층)",광주광역시 북구 용봉동 1376-4 1층 ,062-528-1231,2016-02-03,2020-12-09
일반음식점,자리,"광주광역시 북구 우치로100번길 27, 5층 (용봉동)",광주광역시 북구 용봉동 156-24 5층 ,,2016-02-03,2020-12-09
일반음식점,자리,"광주광역시 북구 우치로100번길 27, 4층 (용봉동)",광주광역시 북구 용봉동 156-24 4층 ,,2016-02-03,2020-12-09
일반음식점,진우한우곱창용봉점,"광주광역시 북구 저불로 40, 1층 (용봉동, 외1필지)",광주광역시 북구 용봉동 1399-1 외1필지 (1층) ,062-512-3041,2016-02-04,2020-12-09
일반음식점,오치대패삼겹살,"광주광역시 북구 안산로 62 (오치동,(지상1층))",광주광역시 북구 오치동 855-20 (지상1층) ,,2016-02-04,2020-12-09
일반음식점,첨단골가든,광주광역시 북구 연양로7번길 35-8 (연제동),광주광역시 북구 연제동 487-2 ,062-571-0438,2016-02-05,2020-12-09
일반음식점,소담비빔국수,"광주광역시 북구 우치로 86-3, 1층 (용봉동)",광주광역시 북구 용봉동 161-51 1층 ,062-523-7246,2016-02-12,2020-12-09
일반음식점,청해담,"광주광역시 북구 군왕로 188-2 (두암동, 1층)",광주광역시 북구 두암동 594-21 1층 ,062-268-5865,2016-02-17,2020-12-09
일반음식점,필링,"광주광역시 북구 설죽로 297 (용봉동,(2,3층))","광주광역시 북구 용봉동 1129-1 (2,3층) ",062-574-9952,2016-02-17,2020-12-09
